"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"ej0j","3M Pizza - Malolos Branch","Pizza",4.8,94,"malolos bulacan"
"ej37","Santino's Supreme Slice Pizza - LRT-1 Roosevelt","Pizza",0.0,0,"quezon city"
"ej3n","Ally Mango - Sugbo Mercado Cebu Business Park","Fruit Shake",5.0,24,"cebu city"
"ej9m","Tien Ma's - Franco Street","Chinese",5.0,59,"manila"
"eja3","Rice Rocket - Dagupan","Asian",4.9,20,"dagupan pangasinan"
"ejg5","YoCoco - Opus Mall","Ice Cream",4.9,12,"quezon city"
"ejgw","Hong Kong Style Noodle - Riverbanks","Chinese",0.0,0,"marikina"
"ejs0","Don Henrico's-  Pasig","Pasta",5.0,45,"pasig city"
"eju4","Angkan Coffee - W City Center","Coffee",5.0,789,"taguig city"
"ejuz","Empanada Nation - A Mabini Street","Filipino",4.9,99,"san juan"
"ejzm","S&R New York Style Pizza - Malolos Warehouse","Pizza",5.0,1111,"malolos bulacan"
"ek14","Sanbelo's - V Mapa Street","Sandwiches",0.0,0,"davao city davao del sur"
"ek21","Oki! Chikin - Robinsons Galleria Cebu","Fried Chicken",0.0,0,"cebu city"
"ek6t","Fruitas - City Place Square","Fruit Shake",5.0,66,"manila"
"ek9q","Potato Giant - Festival Mall Alabang","Snacks",0.0,0,"muntinlupa city"
"ekb6","The Kebab Co. - Salcedo","Shawarma",5.0,345,"makati city"
"ekg0","Sisig Hooray! - WalterMart Makati","Sisig",4.0,24,"makati city"
"ekl5","Fish & Co - Shang","American",4.9,22,"mandaluyong city"
"ekmr","Tealive - Hampton Gardens","Milk Tea",5.0,453,"pasig city"
"el4g","Mango Float Supreme Manila - Waltermart North Edsa","Beverages",5.0,43,"quezon city"
"el8t","King Sisig Express - Estrada Street Malate","Sisig",4.8,236,"manila"
"el8v","Dairy Queen - Glorietta 4","Ice Cream",0.0,0,"makati city"
"el9g","Buko Express - Estrada St., Malate","Fruit Shake",4.8,113,"manila"
"el9m","Wright Wings - Rivergrove Lifestyle Center","Chicken Wings",5.0,43,"dagupan pangasinan"
"elbd","Pares Batchoy Food House - Capitol Site","Pares",0.0,0,"cebu city"
"eldu","Juego - Balmores","Snacks",5.0,386,"koronadal south cotabato"
"elf3","Katsu Curry House - Taguig","Takoyaki",4.6,777,"taguig city"
"ell6","Tori Kraze - BGC","Japanese",4.9,83,"taguig city"
"em4d","Bukorific Shake - La Nueva Supermart","Fruit Shake",0.0,0,"cebu city"
"emdn","Biryani House - Posadas Street","Middle Eastern",5.0,156,"koronadal south cotabato"
"emei","The Hungry Pita - SSS Marikina","Shawarma",4.9,68,"marikina"
"emjf","Dadas Litson - Sauyo","Filipino",0.0,0,"quezon city"
"emok","Chang Thai Tea - Builders Warehouse","Milk Tea",4.9,76,"malolos bulacan"
"emqk","Tin & Kyle Silog","Filipino",0.0,0,"manila"
"emv0","Dimsum House - New Era","Siomai",0.0,0,"quezon city"
"emyi","Buko Express - SM Fairview","Fruit Shake",0.0,0,"quezon city"
"en3y","Red Sizzlers - Blumentritt Road","Silog",4.6,14,"manila"
"en55","KONA Coffee - 1625 Dagupan Street","Coffee",0.0,0,"manila"
"enbt","Hideout - Capitol","Chicken Wings",4.9,57,"cebu city"
"enhf","Manam's Pancit Pancitan - Net Park","Filipino",5.0,802,"taguig city"
"enhq","K-Street - UN Square","Korean",0.0,0,"manila"
"enjn","House of Lasagna - Vista Place","Pasta",0.0,0,"taguig city"
"enkj","Shawarma Shack - Pinagsama","Shawarma",5.0,1316,"taguig city"
"enm4","Rhian Ramos' Healthy Appetite - Kapitolyo","Chicken",5.0,445,"pasig city"
"enmd","Kanto Pares - Lilac Street","Pares",5.0,866,"marikina"
"enmh","Madkhan House Of Tandoori - Bennt Building","Indian",0.0,0,"marikina"
"eo1p","Corned Beef King - BGC","Rice Bowl",4.7,344,"taguig city"
"eo2a","Gohan Tei - Makati","Japanese",4.9,878,"makati city"
"eoci","Patpat's Kansi House - San Antonio Village","Filipino",5.0,1329,"makati city"
"eogv","Eggdrop - SM MOA","Sandwiches",5.0,15,"pasay city"
"eoj8","Healthy Sand - Makati Central Square","Sandwiches",5.0,190,"makati city"
"eojb","VICAFE","Beverages",0.0,0,"marikina"
"eol4","Goldilocks - Island Central Mactan","Filipino",5.0,23,"lapu-lapu city cebu"
"eonw","LOVE COFFEE - Gaisano Country Mall","Beverages",5.0,10,"cebu city"
"eop1","Shrimp Got Wings - Century Mall","Western",5.0,24,"makati city"
"eozl","Doppio Coffee - USC Talamban","Coffee",5.0,66,"cebu city"
"ep5g","Bulalo World Express - Bayan-Bayanan Marikina","Bulalo",5.0,261,"marikina"
"ep6w","Subway - University Tower","Sandwiches",5.0,347,"manila"
"epa9","Dabaw's Sisig Corner - Bangkal","Filipino",5.0,217,"davao city davao del sur"
"epfd","Ruizhong Chicken House - Amakan Forestall Road","Filipino",5.0,512,"davao city davao del sur"
"epgi","Starbucks - Pioneer Center","Coffee",5.0,2728,"mandaluyong city"
"epjv","TGI Fridays - Glorietta","American",0.0,0,"makati city"
"epm4","Krunch Crest Corndog - University Mall Taft","Corndogs",4.9,73,"pasay city"
"ept1","Big Pappa's Pizza - Mayombo","Pizza",5.0,80,"dagupan pangasinan"
"epu5","99 Peso Rice Bowls To Go  - Malolos","Rice Bowl",5.0,558,"malolos bulacan"
"epye","Pares Retiro - CSI Mall","Pares",4.9,74,"dagupan pangasinan"
"eq45","The Hungry Bar SB Road Novaliches","Chicken",4.4,81,"quezon city"
"eqjj","Zsakers - Framar Centre","Donut",5.0,18,"pasig city"
"eqmi","Katsu Sama - YOU Suites","Japanese",0.0,0,"manila"
"eqx2","Watever Family KTV - Mactan Town Center","Filipino",0.0,0,"lapu-lapu city cebu"
"er03","The Poke Co - Enriquez Sreet","Seafood",0.0,0,"makati city"
"er1s","Lemon Square Bakery Treats - Bayanan Muntinlupa","Cakes",5.0,108,"muntinlupa city"
"er3t","Angel's Pizza - MCF Lifestyle Hub","Pizza",5.0,1321,"malolos bulacan"
"erb0","Mt. Matutum Iced Coffees - Lacson Street","Coffee",4.9,222,"koronadal south cotabato"
"erm2","Zagu - Ayala Malls Southpark","Beverages",5.0,23,"muntinlupa city"
"ern7","Al Tarboosh - P Burgos","BBQ",4.9,284,"makati city"
"ernx","Pasta Depot - C Palanca","Pasta",4.9,274,"makati city"
"erpj","Mondae Australian Yogurt - Mandaluyong","Desserts",0.0,0,"mandaluyong city"
"ervg","Mr. Liempo - Sudtunggan","Lechon",5.0,77,"lapu-lapu city cebu"
"ery7","Ihaw ay Akin - Timog Avenue","Filipino",4.8,187,"quezon city"
"eryt","harlan + holden coffee - Magnolia","Coffee",5.0,187,"quezon city"
"erz2","Fariñas Ilocos Empanada - Festival Mall","Filipino",5.0,67,"muntinlupa city"
"es7l","MIL ROSE FOOD HUB - Tongson Village","Fish",0.0,0,"davao city davao del sur"
"es8q","Chingu Corndog - Matina Town Square","Corndogs",5.0,176,"davao city davao del sur"
"es9a","Fei Mui Premium Roasts - Katipunan Avenue","Chinese",5.0,68,"quezon city"
"esbg","FroYo 365 - Roamsceville","Desserts",5.0,74,"koronadal south cotabato"
"esdc","Drooly - Mandaluyong","Desserts",5.0,73,"mandaluyong city"
"eseu","Kobi Bayan 24/7 - Pablo Ocampo Makati","Ulam",5.0,306,"makati city"
"esfh","Kosturiangel Restaurant Halal - A Luna Street","Indian",5.0,562,"pasay city"
"esjk","K-Chicken House Korean Fried Chicken - Industria Street","Ramen",4.9,841,"pasig city"
"eson","The Orange Bucket - New Port City","Seafood",4.8,37,"pasay city"
"esvj","PHERMS UNLIMITED RICE - Rasay Branch","Fried Chicken",4.9,61,"davao city davao del sur"
"esvr","Sa Balai Bistro Meal - Jose Abad Santos Street","Fried Chicken",5.0,59,"koronadal south cotabato"
"et2m","Rosey's - San Pedro street","Japanese",0.0,0,"quezon city"
"et4b","Dapo at Tisa - Lilac","Ulam",5.0,102,"marikina"
"et4b","Dapo at Tisa Filipino Cuisine - Lilac Street","Ulam",5.0,46,"marikina"
"et9r","JC's BBQ (Signature) - Sugbo Mercado IT Park","Asian",5.0,151,"cebu city"
"etde","Cafe Den","Desserts",0.0,0,"manila"
"etju","Zubuchon - The Outlets","Filipino",4.8,73,"lapu-lapu city cebu"
"etld","Yoshinoya - DD Meridian Park Pasay","Japanese",4.9,483,"pasay city"
"etlv","Kapow Chicken - Quezon City","Fried Chicken",4.9,130,"quezon city"
"etm4","Egg Depot - SM City Fairview","Snacks",0.0,0,"quezon city"
"etnk","Bruger Tbone Sizzling House","Filipino",0.0,0,"muntinlupa city"
"etnq","Tiny | Bean SWU","Asian",0.0,0,"cebu city"
"etst","Partee Golf 1 World Golf Inc - Diliman","Asian",0.0,0,"quezon city"
"etvd","RK Kitchenette - Regalado Avenue","Filipino",0.0,0,"quezon city"
"eu5i","MatTEAu's - V Mall Greenhills","Halo-Halo",4.9,546,"san juan"
"euay","Tamp Coffee and Patisserie Restaurant - Lahug","",5.0,440,"cebu city"
"eudn","Starbucks - SM City Davao","Coffee",5.0,306,"davao city davao del sur"
"euev","Sugarbee - SM Megamall","Cakes",5.0,199,"mandaluyong city"
"eufh","Candy Corner - Ayala Malls Feliz","Desserts",0.0,0,"pasig city"
"eumv","Popeyes Chicken - Mall Of Asia","Chicken",4.9,1041,"pasay city"
"euo3","Brisbane Street  - Sampaloc","Beverages",5.0,11,"manila"
"eutb","Antonio Junior Lugaw Pares - Bulihan","Filipino",4.9,791,"malolos bulacan"
"euv2","Caffeine Express - San Rafael Street","Coffee",0.0,0,"manila"
"euy3","Crab2Go Seafood Restaurant - Visayas Ave","Seafood",0.0,0,"quezon city"
"ev6n","Hayashi Breads - Buhangin","Bread",5.0,239,"davao city davao del sur"
"evby","Mixue Ice Cream & Tea  - Centuria Medical Makati","Beverages",5.0,482,"makati city"
"evd3","Mayora's Authentic Batangas Lomi And Panciteria - Junquera","Lomi",4.8,152,"cebu city"
"evdg","Tasty Picks - Bonifacio","Fried Chicken",4.8,167,"davao city davao del sur"
"evha","Atlast Food and Beverage House - Comembo","Filipino",0.0,0,"makati city"
"evkm","Kuya G's Pulutan & Silogs - Santa Isabel","Filipino",4.9,1411,"malolos bulacan"
"evlc","Samgyupsalamat - CCP","BBQ",4.8,22,"pasay city"
"evn0","SNS Foodtrip Online Store - Pasay","Lomi",5.0,17,"pasay city"
"evpd","Nanay Nene's coffee shop and food house","Filipino",5.0,12,"malolos bulacan"
"evsi","For Fries Sake - Gensan Drive","Fries",3.7,37,"koronadal south cotabato"
"evtx","GuGu Manju - Lorega Street","Korean",5.0,28,"cebu city"
"evus","Mr. Chops - SM North The Block","Fast Food",4.9,92,"quezon city"
"evwy","AJ BIRYANI RESTAURANT - Colossians Street","Biryani",4.9,50,"quezon city"
"ew04","Merienda by Pan de Manila - Uptown Mall","Filipino",5.0,80,"taguig city"
"ew4e","Potatoni's - Rosario Street","Western",5.0,58,"malolos bulacan"
"ew57","Lugawan sa Tejeros - Taguig","Porridge",5.0,8361,"taguig city"
"ew7y","Al- Madina Shawarma & Biryani House - Tondo","Indian",4.9,72,"manila"
"ew8r","Indoor Cafe - Cabantian","Coffee",5.0,236,"davao city davao del sur"
"ewe7","Brunch Break","Desserts",0.0,0,"manila"
"ewf7","Mi Yummy - Nagtahan","Beverages",0.0,0,"manila"
"ewhg","Ta-Ka Mnl - Dona Carmen","Chicken",0.0,0,"makati city"
"ewhx","Crispy Potato - Aurora Boulevard","Fries",4.9,398,"quezon city"
"ewnr","Nyam-Nyam Samgyupsal","Korean",0.0,0,"quezon city"
"ewro","Dash Coffee - New Matina","Coffee",4.8,15,"davao city davao del sur"
"ewv7","Turks - EGI Mall","Shawarma",5.0,217,"pasay city"
"ewvd","FR Coffee House - Glorietta 3","Coffee",0.0,0,"makati city"
"ewxb","Ichiban Takoyaki PH - Tandang Sora","Takoyaki",5.0,538,"quezon city"
"ewyj","Gedong Lutong Bahay and Lechon House - Lanang","Filipino",5.0,374,"davao city davao del sur"
"ex0x","BOK Korean Fried Chicken - Taft","Korean",5.0,7639,"manila"
"ex2r","Woodys Burger House - Ferrer Street","Filipino",0.0,0,"taguig city"
"ex8d","Drip & Dip Chicken - Anda","Chicken Wings",5.0,124,"davao city davao del sur"
"exa4","Ribshack - SM Lanang Premier","BBQ",5.0,428,"davao city davao del sur"
"exce","Harry's buffalo wings","Chicken",5.0,47,"taguig city"
"exlv","Lil' Orbits Mini Donuts - Pioneer Centre Supermarket","Donut",5.0,84,"pasig city"
"exm5","Mexikanto - SM North EDSA","Western",4.7,22,"quezon city"
"exms","Baa Baa Thai Tea - Metrolane Complex","Milk Tea",5.0,114,"quezon city"
"expa","Mr. Sizzlers Unli Rice & Gravy - The Ridges Mabolo","Filipino",0.0,0,"cebu city"
"exqq","Balai Pandesal and Soy & Bean - National Road","Bread",5.0,858,"muntinlupa city"
"exr6","Oishi Batchoi - Nivel Hills","Japanese",0.0,0,"cebu city"
"exrj","Yogorino - SMDC Jazz Residences","Desserts",5.0,42,"makati city"
"exuq","Projuice - Taft","Beverages",5.0,3927,"manila"
"exw1","Angel's Pizza - Pasig","Pizza",5.0,150,"pasig city"
"exy3","Kungfu - Mulutan - N Domingo","Silog",0.0,0,"san juan"
"exz9","The Royal Tea Station- The Persimmon Mabolo","Milk Tea",4.8,25,"cebu city"
"ey5o","Bad Bird - Robinsons Place Manila","Fried Chicken",5.0,60,"manila"
"ey7h","Pulutan Factory - Matina Pangi","Rice Bowl",0.0,0,"davao city davao del sur"
"eydc","Takoyaki Boss - Primeway Plaza","Japanese",5.0,530,"cebu city"
"eydf","Chaboba - Robinsons Galleria","Milk Tea",5.0,158,"cebu city"
"eye6","Wealth Tea","Filipino",0.0,0,"pasig city"
"eyf3","Taho Story - SM Center Ormoc","Desserts",0.0,0,"ormoc leyte"
"eyh6","Diner Daddy: Burgers, Chicken & More - Malolos","Burgers",5.0,123,"malolos bulacan"
"eyi5","Gerry's Grill - Ayala Marikina","Filipino",5.0,121,"marikina"
"eyj4","Healthy To Go - Malolos","Healthy",5.0,360,"malolos bulacan"
"eynr","Reyes Barbecue - Robinsons Place Manila","BBQ",4.8,28,"manila"
"eyql","Jane Eatery - Agdao","Filipino",4.9,644,"davao city davao del sur"
"eyrw","Pocofino - The Ellis Makati","Coffee",0.0,0,"makati city"
"eyvf","But First, Coffee - Robinsons Metro East","Coffee",5.0,18,"pasig city"
"eyw0","TGI Fridays - Alabang Town Center","American",0.0,0,"muntinlupa city"
"eyz1","Go Gourmand - Bagong Ilog Pasig","Silog",4.8,125,"pasig city"
"ez3m","Go Bento - Bluewave Mall","Japanese",5.0,850,"marikina"
"ez67","Neo Art Cafe - Cordillera","Coffee",0.0,0,"quezon city"
"eza1","Pan De Manila - Blue Wave Marquinton","Bread",5.0,205,"marikina"
"ezgp","Heaven's Barbeque - Grenville","BBQ",4.9,18,"taguig city"
"ezlx","MY COFFEE CUP - LOURDES STREET MARIKINA","Coffee",0.0,0,"marikina"
"f03s","24/7 Eats - San Juan","American",5.0,790,"san juan"
"f05w","Jenlie Foods Pansiteria - Jupiter Street","Filipino",4.9,83,"davao city davao del sur"
"f06j","Heart & Seoul Samgyupsal - F Manalo Street","Korean",5.0,232,"taguig city"
"f08f","Teapsy Chickboy Steak House - Queen Elizabeth Street","Filipino",4.9,10,"quezon city"
"f09o","Turks - SM Jazz Mall","Shawarma",5.0,1198,"makati city"
"f0f8","Stella's Cuisine - Libby Road","Filipino",5.0,384,"davao city davao del sur"
"f0id","Rairaiken - Robinsons Fuente","Japanese",5.0,219,"cebu city"
"f0lw","Mango Delight - San Francisco Del Monte","Milk Tea",5.0,262,"quezon city"
"f0n4","Chicken Chingu - Sheridan Street","Fried Chicken",5.0,1613,"mandaluyong city"
"f0ot","Yang Chow Noodle Bar - Power Plant Mall","Dumpling",4.9,114,"makati city"
"f0ox","Megumi Takoyaki - Albina","Takoyaki",4.8,522,"manila"
"f0p6","Mango Float Supreme Manila - Victory Mall Pasay","Fruit Shake",4.9,137,"pasay city"
"f0r7","Avocadoria Ph - Waltermart Malolos","Ice Cream",5.0,172,"malolos bulacan"
"f0rf","Batangas Tsibugan Food House - Sandejas Street","Lomi",5.0,3053,"pasay city"
"f159","Auro Chocolate Cafe - One archer's Place","Coffee",0.0,0,"manila"
"f18a","KMARKET PH - Skyway Twin Towers","Korean",5.0,58,"pasig city"
"f1af","Evet Köfte - Poblacion","Middle Eastern",5.0,298,"makati city"
"f1af","Evet Köfte - Arkipelago","Middle Eastern",5.0,295,"makati city"
"f1dj","Shaburi & Kintan Buffet - Glorietta 2","Soups",4.6,32,"makati city"
"f1i1","Lugaw Republic - Pasong Tamo","Porridge",5.0,1462,"quezon city"
"f1je","Hashi Donburi - Mother Ignacia Avenue","Japanese",4.9,1851,"quezon city"
"f1me","Mister Donut - Comembo","Donut",5.0,156,"makati city"
"f1mi","Rice Rocket - Vista Mall Taguig","Asian",5.0,466,"taguig city"
"f1mo","Chowking - Puregold FTI","Fast Food",4.9,3781,"taguig city"
"f1mt","Panda Express - Don Antonio","Snacks",5.0,588,"quezon city"
"f1nh","CommonBrew - E Aguinaldo Street","Beverages",0.0,0,"quezon city"
"f1op","Boba Ka Tea - Kapasigan","Milk Tea",4.5,158,"pasig city"
"f1pb","Pancake House - Robinson Otis","American",5.0,393,"manila"
"f1v4","Ongpin Express - Riverbanks Center","Dim Sum ",4.9,24,"marikina"
"f1xb","Mang Domeng's Bibingka - Pasig Palengke","Cakes",0.0,0,"pasig city"
"f1xu","Deliciosa - Purok 3","Filipino",0.0,0,"malolos bulacan"
"f1yh","Banh Mi Kitchen - C Raymundo","Asian",5.0,664,"pasig city"
"f1zp","Dolor's Kakanin - Novaliches Branch","Filipino",5.0,726,"quezon city"
"f20j","Pizzaderia - Sampaloc Manila","Pizza",5.0,512,"manila"
"f27j","Big Z - Guadalupe","Filipino",0.0,0,"cebu city"
"f282","Bloc49 - Putatan","Milk Tea",5.0,211,"muntinlupa city"
"f2bf","Khao Khai Thai Chicken House - Santolan Town Plaza","Thai",5.0,678,"san juan"
"f2c5","Leylam - Robinsons Place Calasiao Pangasinan","Rice Dishes",5.0,298,"dagupan pangasinan"
"f2eg","Bo's Coffee - Koronadal","Coffee",5.0,1009,"koronadal south cotabato"
"f2g7","Amigos Food Corner - M. Velez Street","Beverages",5.0,169,"cebu city"
"f2gr","Big Brew - Basak Lapu Lapu","Milk Tea",4.9,347,"lapu-lapu city cebu"
"f2ht","Al halal food corner","Indian",0.0,0,"muntinlupa city"
"f2j8","Yardstick Coffee - Mall of Asia","Coffee",4.9,13,"pasay city"
"f2qu","Roger's BBQ - Centro Ormoc Food Park","Filipino",4.9,1793,"ormoc leyte"
"f2rt","AA's All Day Breakfast Wings and Milktea - Malate","Fast Food",4.7,222,"manila"
"f2s7","Pan De Manila - Marina Mall","Bread",5.0,118,"lapu-lapu city cebu"
"f2wc","Gringo - MAAX","Rice Bowl",4.8,168,"pasay city"
"f2wu","Dash Coffee - Don Julio Gregorio Sauyo","Milk Tea",5.0,278,"quezon city"
"f2x1","Dolce Cafe - 10th Avenue","Coffee",5.0,18,"makati city"
"f2xo","Sweet Tooth by Tin Cleofas - Dagupan Street","Cakes",4.9,353,"quezon city"
"f399","Mister Donut - Elizabeth Mall ","Donut",5.0,262,"cebu city"
"f39v","Tien Ma's - D. Tuazon","Chinese",5.0,76,"quezon city"
"f3ar","Ikomai and Tochi - ACI Bldg.","Rice Bowl",4.8,67,"makati city"
"f3cq","Rice Rocket - Scape","Asian",4.9,442,"pasay city"
"f3ev","Buko Juan - Ayala Malls Fairview Terraces","Fruit Shake",5.0,79,"quezon city"
"f3fn","Famous Belgian Waffles - SM Center Ormoc","Pancakes & Waffles",5.0,186,"ormoc leyte"
"f3ht","Fema's Bakery - Sta Elena","Snacks",0.0,0,"marikina"
"f3kw","Mt. Matutum Iced Coffees by Humble Bee - City Mall Marbel","Coffee",0.0,0,"koronadal south cotabato"
"f3lh","Keizo Restaurant - BGC","Japanese",5.0,561,"taguig city"
"f3od","PRIME STEAK HOUSE UNLIMITED IMPORTED STEAK - The Block SM North EDSA","Western",4.8,37,"quezon city"
"f3ov","Ohtako Takoyaki - Savana Makati","Japanese",4.9,283,"makati city"
"f3q2","Pansit Sa Bilao - Matina Crossing Pangi","Filipino",5.0,785,"davao city davao del sur"
"f3tf","Bulalo World - Shaw Boulevard","Soups",5.0,915,"mandaluyong city"
"f3w1","Cookies by the Bucket - IL Terazzo","Desserts",0.0,0,"quezon city"
"f48e","Heny Sison Desserterie - Scout Rallos Street","Cakes",5.0,203,"quezon city"
"f492","Tagaytay Bulalo Specials - Felix Ave Karangalan","Bulalo",4.8,20,"pasig city"
"f4a3","Du Hsiao Yueh - SM North","Asian",0.0,0,"quezon city"
"f4ac","Chai Hub - Galas","American",4.9,1810,"manila"
"f4ck","Sinangag Station - Escario Street","Asian",5.0,1485,"cebu city"
"f4df","McDonald's - CSI Lucao","Fast Food",4.9,3879,"dagupan pangasinan"
"f4i4","Chicken Chingu - Ayala Malls Cloverleaf","Burgers",5.0,169,"quezon city"
"f4kh","Samurai Foods - SM Megamall","Takoyaki",4.6,133,"mandaluyong city"
"f4ky","Big Boks - N Domingo","Chicken",0.0,0,"quezon city"
"f4m1","Cocol Coffee and Tea - Nangka","Coffee",5.0,233,"marikina"
"f4mt","Kopi 82 - Wheels N’ More Drive","Coffee",5.0,78,"davao city davao del sur"
"f4pw","Mixed Temptation - Lanang","Chinese",5.0,177,"davao city davao del sur"
"f4q8","Burger King – Muntinlupa Highway","Burgers",5.0,2896,"muntinlupa city"
"f4qh","Red Ribbon - Hermosa","Cakes",5.0,814,"manila"
"f4ss","Cookiephile - Cabaguio","Desserts",5.0,292,"davao city davao del sur"
"f4tb","Reenland Sushi Bar - Suki Market","Sushi",5.0,540,"quezon city"
"f4vi","TGI Fridays - Opus Mall","American",0.0,0,"quezon city"
"f4vj","Gang Gang Boneless Fried Chicken - SM East Ortigas","Chicken Wings",0.0,0,"pasig city"
"f4xi","Polland Hopia - SM Fairview","Filipino",4.9,86,"quezon city"
"f4yh","More Coffee - SM North","Coffee",4.9,11,"quezon city"
"f51r","Alejandro Ice Cream Dessert - SM City San Lazaro","Desserts",0.0,0,"manila"
"f586","Hangout VN Resto - Valero Street","Rice Noodles",4.7,32,"makati city"
"f5ep","Tatay's Lechon - Midtown Subdivision","Lechon",4.8,521,"marikina"
"f5lt","Takoyatea by Joel Cruz - Fisher Mall","Japanese",5.0,70,"quezon city"
"f5pn","Hen Lin - Shangri-la Plaza Mall","Dim Sum ",5.0,149,"mandaluyong city"
"f5pw","Thirsty Juices and Shakes - Robinsons Place Valencia","Beverages",5.0,34,"valencia bukidnon"
"f5qh","The Coffee Bean & Tea Leaf - Circuit Lane","Coffee",4.9,574,"makati city"
"f5qo","VK Pata Food House - Barangay Bagong Pag-asa","Filipino",0.0,0,"quezon city"
"f5r3","Gu-Gu Manju - Estancia Mall","Snacks",5.0,22,"pasig city"
"f5rs","Messy Bite - Mercato de Mactan","Chicken",5.0,209,"lapu-lapu city cebu"
"f5tg","Mingh's Chinese Cuisine - Rolex Street","Chinese",5.0,841,"quezon city"
"f61x","Marie John's - Makati","American",0.0,0,"makati city"
"f6ae","Stepphanie's Cafe","Western",0.0,0,"manila"
"f6c7","Marugame Udon - Ayala Malls Feliz","Japanese",5.0,318,"pasig city"
"f6fv","Merry Moo - Pasig","Desserts",4.9,10,"pasig city"
"f6m7","LavaRoast - D' Strip","Chicken",0.0,0,"pasig city"
"f6rt","Tartufo Ristorante - The Grove","Seafood",4.8,47,"pasig city"
"f6tj","Vera - Coffee and Bistro","Pasta",5.0,469,"davao city davao del sur"
"f6ud","Tay Seng Hopia & Bakery - Villa San Antonio","Cakes",4.7,70,"cebu city"
"f6uf","Candy Corner - One Ayala","Desserts",0.0,0,"makati city"
"f6y0","Jenny’s Snack Corner - Flores Street","Fast Food",4.8,304,"davao city davao del sur"
"f6zz","Filling Station Bar Cafe - P Burgos","Western",4.9,363,"makati city"
